.variable,.value,.lower,.upper,.width,.point,.interval,Rhat_max,RepNum
b_InfantPostureSitting,0.201407,-0.13095300000000001,0.523382,0.95,median,hdi,1.0025562627964788,305
b_InfantPostureUpright,0.33008400000000004,-0.0170889,0.68605,0.95,median,hdi,1.0025562627964788,305
b_Intercept,-1.61397,-1.9775,-1.20406,0.95,median,hdi,1.0025562627964788,305
b_MotherPostureUpright,-0.05381935,-0.485789,0.375878,0.95,median,hdi,1.0025562627964788,305
b_Saliency_face,0.1036,0.0400812,0.16982,0.95,median,hdi,1.0025562627964788,305
b_AgeinMonths,-0.0456985,-0.196402,0.106518,0.95,median,hdi,1.0043241293477894,306
b_Centering,-0.860886,-1.11641,-0.610765,0.95,median,hdi,1.0043241293477894,306
b_Distance,-0.9665975,-1.27504,-0.6499,0.95,median,hdi,1.0043241293477894,306
b_FaceDev_pitch,-0.0324046,-0.18811,0.10176,0.95,median,hdi,1.0043241293477894,306
b_FaceDev_roll,-0.0065567,-0.151306,0.11114,0.95,median,hdi,1.0043241293477894,306
b_FaceDev_yaw,-0.05476,-0.16617,0.0552776,0.95,median,hdi,1.0043241293477894,306
b_GazeDirectionDirected,-0.05104364999999999,-0.219571,0.111213,0.95,median,hdi,1.0043241293477894,306
b_InfantPostureSitting,0.0685907,-0.258152,0.411239,0.95,median,hdi,1.0043241293477894,306
b_InfantPostureUpright,0.2396805,-0.151512,0.6272,0.95,median,hdi,1.0043241293477894,306
b_Intercept,-1.496575,-1.88216,-1.12082,0.95,median,hdi,1.0043241293477894,306
b_MotherPostureUpright,0.00363657,-0.387506,0.395909,0.95,median,hdi,1.0043241293477894,306
b_Saliency_face,0.1078035,0.0555454,0.16242,0.95,median,hdi,1.0043241293477894,306
b_AgeinMonths,-0.039899950000000003,-0.211507,0.130073,0.95,median,hdi,1.0029630004613888,307
b_Centering,-0.85335,-1.18362,-0.52026,0.95,median,hdi,1.0029630004613888,307
b_Distance,-0.9526505,-1.13418,-0.774461,0.95,median,hdi,1.0029630004613888,307
b_FaceDev_pitch,-0.02163655,-0.182496,0.135815,0.95,median,hdi,1.0029630004613888,307
b_FaceDev_roll,-0.0109419,-0.0896079,0.0664582,0.95,median,hdi,1.0029630004613888,307
b_FaceDev_yaw,-0.0403614,-0.14378,0.0741405,0.95,median,hdi,1.0029630004613888,307
b_GazeDirectionDirected,0.002281585,-0.149323,0.156314,0.95,median,hdi,1.0029630004613888,307
b_InfantPostureSitting,0.0010056285,-0.444012,0.412348,0.95,median,hdi,1.0029630004613888,307
b_InfantPostureUpright,0.117684,-0.304501,0.508173,0.95,median,hdi,1.0029630004613888,307
b_Intercept,-1.4472299999999998,-1.84621,-1.0548,0.95,median,hdi,1.0029630004613888,307
b_MotherPostureUpright,0.4228165,0.049317,0.844542,0.95,median,hdi,1.0029630004613888,307
b_Saliency_face,0.104285,-0.00118734,0.209111,0.95,median,hdi,1.0029630004613888,307
b_AgeinMonths,-0.008156555,-0.121653,0.104855,0.95,median,hdi,1.0037489364710028,308
b_Centering,-0.810878,-1.04344,-0.576513,0.95,median,hdi,1.0037489364710028,308
b_Distance,-0.8539209999999999,-1.13286,-0.569957,0.95,median,hdi,1.0037489364710028,308
b_FaceDev_pitch,0.006523515,-0.105506,0.126056,0.95,median,hdi,1.0037489364710028,308
b_FaceDev_roll,-0.0110436,-0.0961122,0.0666306,0.95,median,hdi,1.0037489364710028,308
b_FaceDev_yaw,-0.041132,-0.106544,0.0279487,0.95,median,hdi,1.0037489364710028,308
b_GazeDirectionDirected,0.00420509,-0.160718,0.173711,0.95,median,hdi,1.0037489364710028,308
b_InfantPostureSitting,-0.124269,-0.422682,0.196346,0.95,median,hdi,1.0037489364710028,308
b_InfantPostureUpright,-0.00397336499999999,-0.335428,0.332838,0.95,median,hdi,1.0037489364710028,308
b_Intercept,-1.2179799999999998,-1.57605,-0.87037,0.95,median,hdi,1.0037489364710028,308
b_MotherPostureUpright,-0.04058455,-0.564112,0.441084,0.95,median,hdi,1.0037489364710028,308
b_Saliency_face,0.115745,0.0546278,0.179516,0.95,median,hdi,1.0037489364710028,308
b_AgeinMonths,-0.0610276,-0.302368,0.154779,0.95,median,hdi,1.0194433235154112,309
b_Centering,-0.8057665,-1.02966,-0.589116,0.95,median,hdi,1.0194433235154112,309
b_Distance,-0.873713,-1.03552,-0.715176,0.95,median,hdi,1.0194433235154112,309
b_FaceDev_pitch,0.0189416,-0.0921056,0.123236,0.95,median,hdi,1.0194433235154112,309
b_FaceDev_roll,0.005303805,-0.0727829,0.0872218,0.95,median,hdi,1.0194433235154112,309
b_FaceDev_yaw,-0.06363785,-0.140199,0.0130436,0.95,median,hdi,1.0194433235154112,309
b_GazeDirectionDirected,0.00826735,-0.141903,0.174549,0.95,median,hdi,1.0194433235154112,309
b_InfantPostureSitting,-0.12769950000000002,-0.495737,0.189834,0.95,median,hdi,1.0194433235154112,309
b_InfantPostureUpright,0.0257702,-0.324845,0.360579,0.95,median,hdi,1.0194433235154112,309
b_Intercept,-1.22529,-1.6544,-0.821621,0.95,median,hdi,1.0194433235154112,309
b_MotherPostureUpright,-0.03189955,-0.40792,0.364411,0.95,median,hdi,1.0194433235154112,309
b_Saliency_face,0.15032050000000002,0.0955402,0.206684,0.95,median,hdi,1.0194433235154112,309
b_AgeinMonths,-0.01966965,-0.214203,0.15904,0.95,median,hdi,1.0013203457922346,310
b_Centering,-0.8281645,-1.0683,-0.578436,0.95,median,hdi,1.0013203457922346,310
b_Distance,-0.847296,-1.01906,-0.669551,0.95,median,hdi,1.0013203457922346,310
b_FaceDev_pitch,-0.07447775000000001,-0.193726,0.035269,0.95,median,hdi,1.0013203457922346,310
b_FaceDev_roll,0.02919935,-0.0584527,0.133612,0.95,median,hdi,1.0013203457922346,310
b_FaceDev_yaw,-0.01824655,-0.0866173,0.0520535,0.95,median,hdi,1.0013203457922346,310
b_GazeDirectionDirected,-0.0191059,-0.192756,0.164591,0.95,median,hdi,1.0013203457922346,310
b_InfantPostureSitting,0.187997,-0.156056,0.519123,0.95,median,hdi,1.0013203457922346,310
b_InfantPostureUpright,0.3261325,0.0127501,0.663655,0.95,median,hdi,1.0013203457922346,310
b_Intercept,-1.50104,-1.8829,-1.11372,0.95,median,hdi,1.0013203457922346,310
b_MotherPostureUpright,-0.2288085,-0.669136,0.179078,0.95,median,hdi,1.0013203457922346,310
b_Saliency_face,0.1369395,0.0707082,0.19718,0.95,median,hdi,1.0013203457922346,310
b_AgeinMonths,-0.0424352,-0.161179,0.074603,0.95,median,hdi,1.0018044538372142,311
b_Centering,-0.7983135,-1.06629,-0.53599,0.95,median,hdi,1.0018044538372142,311
b_Distance,-0.8117505,-0.939429,-0.670349,0.95,median,hdi,1.0018044538372142,311
b_FaceDev_pitch,0.00382885,-0.123127,0.122719,0.95,median,hdi,1.0018044538372142,311
b_FaceDev_roll,0.0196176,-0.0586611,0.102314,0.95,median,hdi,1.0018044538372142,311
b_FaceDev_yaw,-0.0506468,-0.153606,0.0499031,0.95,median,hdi,1.0018044538372142,311
b_GazeDirectionDirected,-0.0138668,-0.143626,0.120123,0.95,median,hdi,1.0018044538372142,311
b_InfantPostureSitting,0.0946969,-0.247806,0.415349,0.95,median,hdi,1.0018044538372142,311
b_InfantPostureUpright,0.2207315,-0.120027,0.580837,0.95,median,hdi,1.0018044538372142,311
b_Intercept,-1.4019849999999998,-1.84528,-0.99927,0.95,median,hdi,1.0018044538372142,311
b_MotherPostureUpright,-0.2147655,-0.746679,0.301736,0.95,median,hdi,1.0018044538372142,311
b_Saliency_face,0.1601725,0.0903335,0.229836,0.95,median,hdi,1.0018044538372142,311
b_AgeinMonths,-0.0435835,-0.217347,0.138294,0.95,median,hdi,1.0028020096532058,312
b_Centering,-0.8229204999999999,-1.0491,-0.579771,0.95,median,hdi,1.0028020096532058,312
b_Distance,-0.8416285,-1.02293,-0.684145,0.95,median,hdi,1.0028020096532058,312
b_FaceDev_pitch,-0.01783015,-0.13864,0.0976961,0.95,median,hdi,1.0028020096532058,312
b_FaceDev_roll,-0.0278402,-0.197918,0.132514,0.95,median,hdi,1.0028020096532058,312
b_FaceDev_yaw,-0.070148,-0.166349,0.0274172,0.95,median,hdi,1.0028020096532058,312
b_GazeDirectionDirected,-0.05288479999999999,-0.212214,0.12265,0.95,median,hdi,1.0028020096532058,312
b_InfantPostureSitting,0.312164,-0.0628168,0.703666,0.95,median,hdi,1.0028020096532058,312
b_InfantPostureUpright,0.4642995,0.0612677,0.88461,0.95,median,hdi,1.0028020096532058,312
b_Intercept,-1.65115,-2.05311,-1.26922,0.95,median,hdi,1.0028020096532058,312
b_MotherPostureUpright,0.06617375,-0.286427,0.435248,0.95,median,hdi,1.0028020096532058,312
b_Saliency_face,0.17374699999999998,0.116691,0.243653,0.95,median,hdi,1.0028020096532058,312
b_AgeinMonths,-0.0712026,-0.247887,0.0797125,0.95,median,hdi,1.00307010785575,313
b_Centering,-0.8361905000000001,-1.09628,-0.556705,0.95,median,hdi,1.00307010785575,313
b_Distance,-0.993164,-1.17408,-0.817308,0.95,median,hdi,1.00307010785575,313
b_FaceDev_pitch,-0.0145442,-0.143826,0.0987034,0.95,median,hdi,1.00307010785575,313
b_FaceDev_roll,-0.01924565,-0.112261,0.0735927,0.95,median,hdi,1.00307010785575,313
b_FaceDev_yaw,-0.0201461,-0.148164,0.0975078,0.95,median,hdi,1.00307010785575,313
b_GazeDirectionDirected,0.0165667,-0.113195,0.151137,0.95,median,hdi,1.00307010785575,313
b_InfantPostureSitting,0.441371,0.105174,0.784332,0.95,median,hdi,1.00307010785575,313
b_InfantPostureUpright,0.5268665,0.173291,0.879753,0.95,median,hdi,1.00307010785575,313
b_Intercept,-1.788975,-2.20178,-1.37587,0.95,median,hdi,1.00307010785575,313
b_MotherPostureUpright,0.1572645,-0.298912,0.587398,0.95,median,hdi,1.00307010785575,313
b_Saliency_face,0.113425,0.0410057,0.187739,0.95,median,hdi,1.00307010785575,313
b_AgeinMonths,-0.0511608,-0.197353,0.0765501,0.95,median,hdi,1.001626517200364,314
b_Centering,-0.8334745,-1.07516,-0.61651,0.95,median,hdi,1.001626517200364,314
b_Distance,-0.8602225,-1.04274,-0.655223,0.95,median,hdi,1.001626517200364,314
b_FaceDev_pitch,-0.02359085,-0.194953,0.145375,0.95,median,hdi,1.001626517200364,314
b_FaceDev_roll,-0.01087824999999999,-0.0992507,0.0809422,0.95,median,hdi,1.001626517200364,314
b_FaceDev_yaw,-0.0368871,-0.159029,0.0798201,0.95,median,hdi,1.001626517200364,314
b_GazeDirectionDirected,0.001679845,-0.205262,0.184887,0.95,median,hdi,1.001626517200364,314
b_InfantPostureSitting,0.0455753,-0.285372,0.36044,0.95,median,hdi,1.001626517200364,314
b_InfantPostureUpright,0.06527379999999999,-0.249903,0.412423,0.95,median,hdi,1.001626517200364,314
b_Intercept,-1.3655,-1.79092,-0.946512,0.95,median,hdi,1.001626517200364,314
b_MotherPostureUpright,0.0270065,-0.377725,0.452,0.95,median,hdi,1.001626517200364,314
b_Saliency_face,0.191519,0.111243,0.278402,0.95,median,hdi,1.001626517200364,314
b_AgeinMonths,-0.0368378,-0.189754,0.1332,0.95,median,hdi,1.0015094540811509,315
b_Centering,-0.806189,-1.05403,-0.577205,0.95,median,hdi,1.0015094540811509,315
b_Distance,-0.826504,-0.994255,-0.675404,0.95,median,hdi,1.0015094540811509,315
b_FaceDev_pitch,-0.1320395,-0.29828,0.018919,0.95,median,hdi,1.0015094540811509,315
b_FaceDev_roll,0.04958525,-0.0851587,0.184296,0.95,median,hdi,1.0015094540811509,315
b_FaceDev_yaw,-0.01784985,-0.0986137,0.0763503,0.95,median,hdi,1.0015094540811509,315
b_GazeDirectionDirected,0.03650594999999999,-0.126603,0.20939,0.95,median,hdi,1.0015094540811509,315
b_InfantPostureSitting,0.11727,-0.215606,0.434273,0.95,median,hdi,1.0015094540811509,315
b_InfantPostureUpright,0.235449,-0.101886,0.546563,0.95,median,hdi,1.0015094540811509,315
b_Intercept,-1.50371,-1.93839,-1.05509,0.95,median,hdi,1.0015094540811509,315
b_MotherPostureUpright,-0.0362734,-0.453752,0.432732,0.95,median,hdi,1.0015094540811509,315
b_Saliency_face,0.159213,0.0809202,0.235282,0.95,median,hdi,1.0015094540811509,315
b_AgeinMonths,-0.03769325,-0.158381,0.0768807,0.95,median,hdi,1.0023259916978042,316
b_Centering,-0.7908075,-1.09327,-0.486133,0.95,median,hdi,1.0023259916978042,316
b_Distance,-0.8894245000000001,-1.1744,-0.580532,0.95,median,hdi,1.0023259916978042,316
b_FaceDev_pitch,0.00172057499999999,-0.123843,0.121459,0.95,median,hdi,1.0023259916978042,316
b_FaceDev_roll,0.0184577,-0.0550412,0.0951286,0.95,median,hdi,1.0023259916978042,316
b_FaceDev_yaw,-0.04887,-0.138516,0.0510563,0.95,median,hdi,1.0023259916978042,316
b_GazeDirectionDirected,-0.06451119999999999,-0.195543,0.0733515,0.95,median,hdi,1.0023259916978042,316
b_InfantPostureSitting,0.09444855,-0.285572,0.45037,0.95,median,hdi,1.0023259916978042,316
b_InfantPostureUpright,0.222021,-0.170574,0.626677,0.95,median,hdi,1.0023259916978042,316
b_Intercept,-1.491895,-1.86617,-1.1022,0.95,median,hdi,1.0023259916978042,316
b_MotherPostureUpright,0.191286,-0.251147,0.658242,0.95,median,hdi,1.0023259916978042,316
b_Saliency_face,0.112516,0.0481056,0.180951,0.95,median,hdi,1.0023259916978042,316
b_AgeinMonths,-0.0404111,-0.164226,0.0972432,0.95,median,hdi,1.0018378242667425,317
b_Centering,-0.8213745,-1.07349,-0.575911,0.95,median,hdi,1.0018378242667425,317
b_Distance,-0.8177845,-0.93277,-0.69997,0.95,median,hdi,1.0018378242667425,317
b_FaceDev_pitch,0.007959205,-0.130011,0.142287,0.95,median,hdi,1.0018378242667425,317
b_FaceDev_roll,-0.03157065,-0.124883,0.0656996,0.95,median,hdi,1.0018378242667425,317
b_FaceDev_yaw,-1.76769e-4,-0.103674,0.10549,0.95,median,hdi,1.0018378242667425,317
b_GazeDirectionDirected,-0.01181855,-0.154374,0.131083,0.95,median,hdi,1.0018378242667425,317
b_InfantPostureSitting,0.03005,-0.298603,0.361208,0.95,median,hdi,1.0018378242667425,317
b_InfantPostureUpright,0.09873065,-0.249405,0.453166,0.95,median,hdi,1.0018378242667425,317
b_Intercept,-1.35721,-1.79087,-0.923606,0.95,median,hdi,1.0018378242667425,317
b_MotherPostureUpright,-0.13107449999999998,-0.652238,0.356702,0.95,median,hdi,1.0018378242667425,317
b_Saliency_face,0.138157,0.081903,0.195159,0.95,median,hdi,1.0018378242667425,317
b_AgeinMonths,-0.03345845,-0.151064,0.110585,0.95,median,hdi,1.0023002178712686,318
b_Centering,-0.746774,-1.06479,-0.423393,0.95,median,hdi,1.0023002178712686,318
b_Distance,-0.7554485,-0.932204,-0.584997,0.95,median,hdi,1.0023002178712686,318
b_FaceDev_pitch,-0.0101473,-0.115149,0.0833519,0.95,median,hdi,1.0023002178712686,318
b_FaceDev_roll,0.0130055,-0.104741,0.133656,0.95,median,hdi,1.0023002178712686,318
b_FaceDev_yaw,-0.06644835,-0.130758,-0.00348237,0.95,median,hdi,1.0023002178712686,318
b_GazeDirectionDirected,0.1190835,-0.0722,0.354876,0.95,median,hdi,1.0023002178712686,318
b_InfantPostureSitting,0.1232925,-0.21479,0.451519,0.95,median,hdi,1.0023002178712686,318
b_InfantPostureUpright,0.28099700000000005,-0.0430759,0.616111,0.95,median,hdi,1.0023002178712686,318
b_Intercept,-1.46421,-1.89418,-1.00552,0.95,median,hdi,1.0023002178712686,318
b_MotherPostureUpright,0.0641302,-0.438887,0.523941,0.95,median,hdi,1.0023002178712686,318
b_Saliency_face,0.1148325,0.046926,0.181928,0.95,median,hdi,1.0023002178712686,318
b_AgeinMonths,-0.06412685000000001,-0.175537,0.0431615,0.95,median,hdi,1.0018385517197128,319
b_Centering,-0.831583,-1.17326,-0.515621,0.95,median,hdi,1.0018385517197128,319
b_Distance,-0.7910200000000001,-0.96616,-0.597076,0.95,median,hdi,1.0018385517197128,319
b_FaceDev_pitch,-0.001886935,-0.0949129,0.091656,0.95,median,hdi,1.0018385517197128,319
b_FaceDev_roll,-0.00228639,-0.116255,0.111087,0.95,median,hdi,1.0018385517197128,319
b_FaceDev_yaw,-0.07190669999999999,-0.138711,-0.00490306,0.95,median,hdi,1.0018385517197128,319
b_GazeDirectionDirected,0.07378699999999999,-0.0558025,0.208586,0.95,median,hdi,1.0018385517197128,319
b_InfantPostureSitting,0.231843,-0.10178,0.553786,0.95,median,hdi,1.0018385517197128,319
b_InfantPostureUpright,0.3144235,-0.0220613,0.64676,0.95,median,hdi,1.0018385517197128,319
b_Intercept,-1.629515,-2.10359,-1.18399,0.95,median,hdi,1.0018385517197128,319
b_MotherPostureUpright,0.05376699999999999,-0.603609,0.586048,0.95,median,hdi,1.0018385517197128,319
b_Saliency_face,0.116243,0.0594263,0.171223,0.95,median,hdi,1.0018385517197128,319
b_AgeinMonths,-0.03140275,-0.236111,0.18137,0.95,median,hdi,1.0020169085402657,320
